date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2008-11-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.33,1.9605
2008-11-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,1.94,0.8785
2008-11-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,2.04,0.9237
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.75,2.1493
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,180.0,81.4056
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.83,1.2799
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,90.0,40.7028
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.75,2.1493
2008-11-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,150.0,67.838
2008-11-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.83,1.281
2008-11-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.04,0.9226
2008-11-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,1.33,0.6015
2008-11-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.62,2.0917
2008-11-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.8,1.2663
2008-11-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.62,2.0917
2008-12-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,3.33,1.5348
2008-12-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,112.0,51.62
2008-12-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.62,1.2098
2008-12-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,72.0,33.1843
2008-12-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.46,2.0556
2008-12-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.75,2.1904
2008-12-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.17,0.9978
2008-12-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,2.5,1.1522
2008-12-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,101.0,46.5502
2008-12-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,83.0,38.2541
2008-12-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,3.75,1.7283
2008-12-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.95,1.3596
2008-12-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,2.23,1.0278
2008-12-15,Kassala,Kassala,Kassala,15.457,36.4001,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.0,1.8436
2008-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,122.0,56.229
2008-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,87.0,40.0977
2008-12-15,Khartoum,Jebal Aulya,Khartoum,15.5126,32.5436,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,117.0,53.9245
2008-12-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.25,1.9599
2008-12-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,118.0,54.3854
2008-12-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,1.95,0.8987
2008-12-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,65.0,29.9581
2008-12-15,North Darfur,El Fasher,Al Fashir,13.633333,25.35,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,115.0,53.0027
2008-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.05,1.8655
2008-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,117.0,53.9245
2008-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,3.04,1.4034
2008-12-15,North Kordofan,Shiekan,El Obeid,13.18831,30.2185799999999,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,108.0,49.7765
2008-12-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,103.0,47.472
2008-12-15,Northern,Dongola,Dongola,19.17,30.47,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,113.0,52.0809
2008-12-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.58,2.1132
2008-12-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,130.0,59.9161
2008-12-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,3.09,1.4253
2008-12-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,97.0,44.7066
2008-12-15,Red Sea,Port Sudan,Port Sudan,19.615833,37.216389,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.0,1.8436
2008-12-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.38,2.0164
2008-12-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.0,0.9218
2008-12-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,2.33,1.0739
2008-12-15,South Darfur,Nyala,Nyala,12.05,24.883333,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,5.33,2.4566
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.67,2.1524
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,150.0,69.134
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.96,1.3631
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,100.0,46.0893
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,4.67,2.1524
2008-12-15,South Kordofan,Kadugli,Kadugli,11.016667,29.716667,cereals and tubers,Wheat,90 KG,actual,Wholesale,SDG,150.0,69.134
2008-12-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.92,1.3447
2008-12-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.0,0.9218
2008-12-15,West Darfur,El Geneina,El Geneina,13.45,22.45,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,1.42,0.6522
2008-12-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,4.42,2.036
2008-12-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,3.08,1.4219
2008-12-15,White Nile,Kosti,Kosti,13.166667,32.666667,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,5.0,2.3045
2009-01-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,2.92,1.338
2009-01-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,103.0,47.2369
2009-01-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.71,1.2428
2009-01-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,73.0,33.4786
2009-01-15,Blue Nile,Damazin,Damazin,11.7891,34.3592,cereals and tubers,Wheat,3 KG,actual,Retail,SDG,3.58,1.6441
2009-01-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Millet,3.5 KG,actual,Retail,SDG,5.5,2.5224
2009-01-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum,3 KG,actual,Retail,SDG,2.5,1.1477
2009-01-15,Eastern Darfur,Ed Daein,Eddein,11.433333,26.15,cereals and tubers,Sorghum (food aid),3 KG,actual,Retail,SDG,2.56,1.1763
2009-01-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Millet,90 KG,actual,Wholesale,SDG,113.0,51.823
2009-01-15,Gedaref,Al Gedaref Rural,El Gedarif,14.04,35.38,cereals and tubers,Sorghum (white),90 KG,actual,Wholesale,SDG,79.0,36.2302
